link,name,id_obj,type,moving,inpath,distance,time_stamp,obj_near
https://drive.google.com/file/d/1XTMaFSXzE7KfKSCPMaAHjeTooRFIhauR/view?usp=sharing,Bird,1,Bird,true,false,1,:14,true
https://drive.google.com/file/d/1XTMaFSXzE7KfKSCPMaAHjeTooRFIhauR/view?usp=sharing,Bird,1,Bird,true,false,1,:15,true
https://drive.google.com/file/d/1XTMaFSXzE7KfKSCPMaAHjeTooRFIhauR/view?usp=sharing,Bird,1,Bird,true,false,1,:16,true
https://drive.google.com/file/d/1XTMaFSXzE7KfKSCPMaAHjeTooRFIhauR/view?usp=sharing,Bird,1,Bird,true,false,1,:17,true
https://drive.google.com/file/d/1KDfBeboe2CHzGn-lLVmVl6YxyC6lW0Sq/view?usp=sharing,Bird1,1,Bird,true,false,1,:00,true
https://drive.google.com/file/d/1KDfBeboe2CHzGn-lLVmVl6YxyC6lW0Sq/view?usp=sharing,Bird1,1,Bird,true,false,1,:01,true
https://drive.google.com/file/d/1KDfBeboe2CHzGn-lLVmVl6YxyC6lW0Sq/view?usp=sharing,Bird1,1,Bird,true,false,1,:02,true
https://drive.google.com/file/d/1KDfBeboe2CHzGn-lLVmVl6YxyC6lW0Sq/view?usp=sharing,Bird1,1,Bird,true,false,1,:03,true
https://drive.google.com/file/d/1KDfBeboe2CHzGn-lLVmVl6YxyC6lW0Sq/view?usp=sharing,Bird1,1,Bird,true,false,1,:04,true
https://drive.google.com/file/d/1KDfBeboe2CHzGn-lLVmVl6YxyC6lW0Sq/view?usp=sharing,Bird1,1,Bird,true,false,1,:05,true
https://drive.google.com/file/d/1KDfBeboe2CHzGn-lLVmVl6YxyC6lW0Sq/view?usp=sharing,Bird1,1,Bird,true,false,1,:06,true
https://drive.google.com/file/d/1KDfBeboe2CHzGn-lLVmVl6YxyC6lW0Sq/view?usp=sharing,Bird1,1,Bird,true,false,1,:07,true
https://drive.google.com/file/d/1KDfBeboe2CHzGn-lLVmVl6YxyC6lW0Sq/view?usp=sharing,Bird1,1,Bird,true,false,1,:08,true
https://drive.google.com/file/d/1KDfBeboe2CHzGn-lLVmVl6YxyC6lW0Sq/view?usp=sharing,Bird1,1,Bird,true,false,1,:09,true
https://drive.google.com/file/d/1KDfBeboe2CHzGn-lLVmVl6YxyC6lW0Sq/view?usp=sharing,Bird1,1,Bird,true,false,1,:10,true
https://drive.google.com/file/d/1KDfBeboe2CHzGn-lLVmVl6YxyC6lW0Sq/view?usp=sharing,Bird1,1,Bird,true,false,1,:11,true
,Bird2,2,Bird,true,false,3,:00,true
,Bird2,2,Bird,true,false,3,:01,true
,Bird2,2,Bird,true,false,3,:02,true
,Bird2,2,Bird,true,false,3,:03,true
,Bird2,2,Bird,true,false,3,:04,true
,Bird2,2,Bird,true,false,3,:05,true
,Bird2,2,Bird,true,false,3,:06,true
,Bird2,2,Bird,true,false,3,:07,true
,Bird2,2,Bird,true,false,3,:08,true
,Bird2,2,Bird,true,false,3,:09,true
,Bird2,2,Bird,true,false,3,:10,true
,Bird2,2,Bird,true,false,3,:11,true
,Ground,3,Land,false,false,1,:00,true
,Ground,3,Land,false,false,1,:01,true
,Ground,3,Land,false,false,1,:02,true
,Ground,3,Land,false,false,1,:03,true
,Ground,3,Land,false,false,1,:04,true
,Ground,3,Land,false,false,1,:05,true
,Ground,3,Land,false,false,1,:06,true
,Ground,3,Land,false,false,1,:07,true
,Ground,3,Land,false,false,1,:08,true
,Ground,3,Land,false,false,1,:09,true
,Ground,3,Land,false,false,1,:10,true
,Ground,3,Land,false,false,1,:11,true
https://drive.google.com/file/d/1XwJCBcvsIxvlTSNztcO9ePV6eCB24qx-/view?usp=sharing,,,,false,false,,,true
https://drive.google.com/file/d/1f5qnY_hTqDKD8HHnV7vAfmylPshfdHkV/view?usp=sharing,Bird1,1,Bird,true,false,5,:00,false
https://drive.google.com/file/d/1f5qnY_hTqDKD8HHnV7vAfmylPshfdHkV/view?usp=sharing,Bird1,1,Bird,true,false,3,:01,true
https://drive.google.com/file/d/1nR8E4ktmv7ip1RIFZf3O-kB3J4GZEovp/view?usp=sharing,Land,1,Land,false,false,10,:00,false
https://drive.google.com/file/d/1nR8E4ktmv7ip1RIFZf3O-kB3J4GZEovp/view?usp=sharing,Land,1,Land,false,false,10,:01,false
https://drive.google.com/file/d/1nR8E4ktmv7ip1RIFZf3O-kB3J4GZEovp/view?usp=sharing,Land,1,Land,false,false,10,:02,false
https://drive.google.com/file/d/1nR8E4ktmv7ip1RIFZf3O-kB3J4GZEovp/view?usp=sharing,Land,1,Land,false,false,10,:03,false
https://drive.google.com/file/d/1nR8E4ktmv7ip1RIFZf3O-kB3J4GZEovp/view?usp=sharing,Land,1,Land,false,false,10,:04,false
https://drive.google.com/file/d/1nR8E4ktmv7ip1RIFZf3O-kB3J4GZEovp/view?usp=sharing,Land,1,Land,false,false,10,:05,false
https://drive.google.com/file/d/1nR8E4ktmv7ip1RIFZf3O-kB3J4GZEovp/view?usp=sharing,Land,1,Land,false,false,10,:06,false
https://drive.google.com/file/d/1nR8E4ktmv7ip1RIFZf3O-kB3J4GZEovp/view?usp=sharing,Land,1,Land,false,false,10,:07,false
https://drive.google.com/file/d/1nR8E4ktmv7ip1RIFZf3O-kB3J4GZEovp/view?usp=sharing,Land,1,Land,false,false,10,:08,false
https://drive.google.com/file/d/1nR8E4ktmv7ip1RIFZf3O-kB3J4GZEovp/view?usp=sharing,Land,1,Land,false,false,10,:09,false
https://drive.google.com/file/d/1nR8E4ktmv7ip1RIFZf3O-kB3J4GZEovp/view?usp=sharing,Land,1,Land,false,false,10,:10,false
https://drive.google.com/file/d/1nR8E4ktmv7ip1RIFZf3O-kB3J4GZEovp/view?usp=sharing,Land,1,Land,false,false,10,:11,false
https://drive.google.com/file/d/1nR8E4ktmv7ip1RIFZf3O-kB3J4GZEovp/view?usp=sharing,Land,1,Land,false,false,10,:12,false
https://drive.google.com/file/d/1nR8E4ktmv7ip1RIFZf3O-kB3J4GZEovp/view?usp=sharing,Land,1,Land,false,false,10,:13,false
https://drive.google.com/file/d/1nR8E4ktmv7ip1RIFZf3O-kB3J4GZEovp/view?usp=sharing,Land,1,Land,false,false,10,:14,false
https://drive.google.com/file/d/1nR8E4ktmv7ip1RIFZf3O-kB3J4GZEovp/view?usp=sharing,Land,1,Land,false,false,10,:15,false
https://drive.google.com/file/d/1k-Jklmds9vjYR1A4_xD-1M6sSqBn1o4i/view?usp=sharing,Forest,1,Forest,false,false,20,:00,false
https://drive.google.com/file/d/1k-Jklmds9vjYR1A4_xD-1M6sSqBn1o4i/view?usp=sharing,Forest,1,Forest,false,false,20,:01,false
https://drive.google.com/file/d/1k-Jklmds9vjYR1A4_xD-1M6sSqBn1o4i/view?usp=sharing,Forest,1,Forest,false,false,20,:02,false
https://drive.google.com/file/d/1k-Jklmds9vjYR1A4_xD-1M6sSqBn1o4i/view?usp=sharing,Forest,1,Forest,false,false,20,:03,false
https://drive.google.com/file/d/1k-Jklmds9vjYR1A4_xD-1M6sSqBn1o4i/view?usp=sharing,Forest,1,Forest,false,false,20,:04,false
https://drive.google.com/file/d/1k-Jklmds9vjYR1A4_xD-1M6sSqBn1o4i/view?usp=sharing,Forest,1,Forest,false,false,20,:05,false
https://drive.google.com/file/d/1k-Jklmds9vjYR1A4_xD-1M6sSqBn1o4i/view?usp=sharing,Forest,1,Forest,false,false,20,:06,false
https://drive.google.com/file/d/1k-Jklmds9vjYR1A4_xD-1M6sSqBn1o4i/view?usp=sharing,Forest,1,Forest,false,false,20,:07,false
https://drive.google.com/file/d/1k-Jklmds9vjYR1A4_xD-1M6sSqBn1o4i/view?usp=sharing,Forest,1,Forest,false,false,20,:08,false
https://drive.google.com/file/d/1k-Jklmds9vjYR1A4_xD-1M6sSqBn1o4i/view?usp=sharing,Forest,1,Forest,false,false,20,:09,false
https://drive.google.com/file/d/1k-Jklmds9vjYR1A4_xD-1M6sSqBn1o4i/view?usp=sharing,Forest,1,Forest,false,false,20,:10,false
https://drive.google.com/file/d/1k-Jklmds9vjYR1A4_xD-1M6sSqBn1o4i/view?usp=sharing,Forest,1,Forest,false,false,20,:11,false
https://drive.google.com/file/d/1k-Jklmds9vjYR1A4_xD-1M6sSqBn1o4i/view?usp=sharing,Forest,1,Forest,false,false,20,:12,false
https://drive.google.com/file/d/1k-Jklmds9vjYR1A4_xD-1M6sSqBn1o4i/view?usp=sharing,Forest,1,Forest,false,false,20,:13,false
https://drive.google.com/file/d/1k-Jklmds9vjYR1A4_xD-1M6sSqBn1o4i/view?usp=sharing,Forest,1,Forest,false,false,20,:14,false
https://drive.google.com/file/d/1k-Jklmds9vjYR1A4_xD-1M6sSqBn1o4i/view?usp=sharing,Forest,1,Forest,false,false,20,:15,false
https://drive.google.com/file/d/1k-Jklmds9vjYR1A4_xD-1M6sSqBn1o4i/view?usp=sharing,Forest,1,Forest,false,false,20,:16,false
https://drive.google.com/file/d/1k-Jklmds9vjYR1A4_xD-1M6sSqBn1o4i/view?usp=sharing,Forest,1,Forest,false,false,20,:17,false
https://drive.google.com/file/d/1k-Jklmds9vjYR1A4_xD-1M6sSqBn1o4i/view?usp=sharing,Forest,1,Forest,false,false,20,:18,false
https://drive.google.com/file/d/1k-Jklmds9vjYR1A4_xD-1M6sSqBn1o4i/view?usp=sharing,Forest,1,Forest,false,false,20,:19,false
https://drive.google.com/file/d/1k-Jklmds9vjYR1A4_xD-1M6sSqBn1o4i/view?usp=sharing,Forest,1,Forest,false,false,20,:20,false
https://drive.google.com/file/d/13R0CUUA3yMzSQNm6zsx-X2h1KVNDzkGq/view?usp=sharing,,,,false,false,,,true
https://drive.google.com/file/d/1UNTaV7tnIFqQJYvNKI3YvV5Y0fsVQ6bN/view?usp=sharing,Land,1,Land,false,false,2,:00,true
https://drive.google.com/file/d/1UNTaV7tnIFqQJYvNKI3YvV5Y0fsVQ6bN/view?usp=sharing,Land,1,Land,false,false,2,:01,false
https://drive.google.com/file/d/1UNTaV7tnIFqQJYvNKI3YvV5Y0fsVQ6bN/view?usp=sharing,Land,1,Land,false,false,2,:02,false
https://drive.google.com/file/d/1UNTaV7tnIFqQJYvNKI3YvV5Y0fsVQ6bN/view?usp=sharing,Land,1,Land,false,false,2,:03,false
https://drive.google.com/file/d/1UNTaV7tnIFqQJYvNKI3YvV5Y0fsVQ6bN/view?usp=sharing,Land,1,Land,false,false,2,:04,false
https://drive.google.com/file/d/1UNTaV7tnIFqQJYvNKI3YvV5Y0fsVQ6bN/view?usp=sharing,Land,1,Land,false,false,2,:05,false
https://drive.google.com/file/d/1UNTaV7tnIFqQJYvNKI3YvV5Y0fsVQ6bN/view?usp=sharing,Land,1,Land,false,false,2,:06,false
https://drive.google.com/file/d/1UNTaV7tnIFqQJYvNKI3YvV5Y0fsVQ6bN/view?usp=sharing,Land,1,Land,false,false,2,:07,false
https://drive.google.com/file/d/1UNTaV7tnIFqQJYvNKI3YvV5Y0fsVQ6bN/view?usp=sharing,Land,1,Land,false,false,2,:08,false
https://drive.google.com/file/d/1UNTaV7tnIFqQJYvNKI3YvV5Y0fsVQ6bN/view?usp=sharing,Land,1,Land,false,false,2,:09,false
https://drive.google.com/file/d/1UNTaV7tnIFqQJYvNKI3YvV5Y0fsVQ6bN/view?usp=sharing,Land,1,Land,false,false,2,:10,false
https://drive.google.com/file/d/1UNTaV7tnIFqQJYvNKI3YvV5Y0fsVQ6bN/view?usp=sharing,Land,1,Land,false,false,2,:11,false
https://drive.google.com/file/d/1UNTaV7tnIFqQJYvNKI3YvV5Y0fsVQ6bN/view?usp=sharing,Land,1,Land,false,false,2,:12,false
,Bird1,2,Bird,false,false,5,:00,false
,Bird1,2,Bird,false,false,4.2,:01,false
,Bird1,2,Bird,false,false,3.8,:02,true
,Bird1,2,Bird,false,false,3.2,:03,true
,Bird1,2,Bird,false,false,2.6,:04,true
,Bird1,2,Bird,false,false,2,:05,true
,Bird2,3,Bird,false,false,5,:00,false
,Bird2,3,Bird,false,false,4.25,:01,false
,Bird2,3,Bird,false,false,3.5,:02,true
,Bird2,3,Bird,false,false,2.75,:03,true
,Bird2,3,Bird,false,false,2,:04,true
,Bird3,4,Bird,false,false,5,:00,false
,Bird3,4,Bird,false,false,4.2,:01,false
,Bird3,4,Bird,false,false,3.8,:02,true
,Bird3,4,Bird,false,false,3.2,:03,true
,Bird3,4,Bird,false,false,2.6,:04,true
,Bird3,4,Bird,false,false,2,:05,true
,Bird4,5,Bird,false,false,5,:00,false
,Bird4,5,Bird,false,false,4.2,:01,false
,Bird4,5,Bird,false,false,3.8,:02,true
,Bird5,6,Bird,false,false,5.5,:00,false
,Bird5,6,Bird,false,false,4.75,:01,false
,Bird5,6,Bird,false,false,4,:02,true
https://drive.google.com/file/d/18GyS32STNVNFx0zDB0Ra9hx0SCeB6kl7/view?usp=sharing,Bird1,1,Bird,true,false,4,:07,true
https://drive.google.com/file/d/18GyS32STNVNFx0zDB0Ra9hx0SCeB6kl7/view?usp=sharing,Bird1,1,Bird,true,false,4,:08,false
https://drive.google.com/file/d/18GyS32STNVNFx0zDB0Ra9hx0SCeB6kl7/view?usp=sharing,Bird1,1,Bird,true,false,3,:09,false
,Bird2,2,Bird,true,false,5,:09,false
,Bird2,2,Bird,true,false,5,:10,false
,Bird2,2,Bird,true,false,4,:11,false
,Bird2,2,Bird,true,false,2,:12,false
,Bird2,2,Bird,true,false,2,:13,false
,Bird2,2,Bird,true,false,2,:14,false
,Bird2,2,Bird,true,false,2,:15,false
,Bird2,2,Bird,true,false,2,:16,false
,Bird2,2,Bird,true,false,2,:17,false
,Bird3,3,Bird,true,false,5,:09,false
,Bird3,3,Bird,true,false,5,:10,false
,Bird3,3,Bird,true,false,4,:11,false
,Bird3,3,Bird,true,false,3,:12,false
,Bird3,3,Bird,true,false,3,:13,false
,Bird3,3,Bird,true,false,3,:14,false
,Bird3,3,Bird,true,false,3,:15,false
,Bird3,3,Bird,true,false,3,:16,false
,Bird3,3,Bird,true,false,3,:17,false
https://drive.google.com/file/d/1X9JK4MJgpQjTZheRALUf97GBJJiCMrFH/view?usp=sharing,Bird1,1,Bird,true,false,1,:08,true
https://drive.google.com/file/d/1X9JK4MJgpQjTZheRALUf97GBJJiCMrFH/view?usp=sharing,Bird1,1,Bird,true,false,1.5,:09,false
https://drive.google.com/file/d/1X9JK4MJgpQjTZheRALUf97GBJJiCMrFH/view?usp=sharing,Bird1,1,Bird,true,false,1.5,:10,false
https://drive.google.com/file/d/1X9JK4MJgpQjTZheRALUf97GBJJiCMrFH/view?usp=sharing,Bird1,1,Bird,true,false,1.5,:11,false
,Bird2,2,Bird,true,false,2,:08,true
,Bird2,2,Bird,true,false,2,:09,false
,Bird2,2,Bird,true,false,2,:10,false
,Bird2,2,Bird,true,false,2,:11,false
,Bird3,3,Bird,true,false,3,:08,true
,Bird3,3,Bird,true,false,3,:09,false
,Bird3,3,Bird,true,false,3,:10,false
,Bird3,3,Bird,true,false,3,:11,false
https://drive.google.com/file/d/1jrfz4MNXLEa0kyaIkrLdl42f4l7D22Ru/view?usp=sharing,,,,false,false,,,true
https://drive.google.com/file/d/1UnUhNYEmJ2WKc6OIsTozIC0tEmVMTxWs/view?usp=sharing,,,,false,false,,,true
https://drive.google.com/file/d/1Kd5BwImJ4mzDbLrMnghqVsl3JYLUCHZ-/view?usp=sharing,Bird1,1,Bird,true,false,5,:00,false
https://drive.google.com/file/d/1Kd5BwImJ4mzDbLrMnghqVsl3JYLUCHZ-/view?usp=sharing,Bird1,1,Bird,true,false,5.5,:01,false
https://drive.google.com/file/d/1Kd5BwImJ4mzDbLrMnghqVsl3JYLUCHZ-/view?usp=sharing,Bird1,1,Bird,true,false,6,:02,false
https://drive.google.com/file/d/1Kd5BwImJ4mzDbLrMnghqVsl3JYLUCHZ-/view?usp=sharing,Bird1,1,Bird,true,false,6.5,:03,false
https://drive.google.com/file/d/1Kd5BwImJ4mzDbLrMnghqVsl3JYLUCHZ-/view?usp=sharing,Bird1,1,Bird,true,false,7,:04,false
https://drive.google.com/file/d/1Kd5BwImJ4mzDbLrMnghqVsl3JYLUCHZ-/view?usp=sharing,Bird1,1,Bird,true,false,7.5,:05,false
https://drive.google.com/file/d/1Kd5BwImJ4mzDbLrMnghqVsl3JYLUCHZ-/view?usp=sharing,Bird1,1,Bird,true,false,8,:06,false
https://drive.google.com/file/d/1Kd5BwImJ4mzDbLrMnghqVsl3JYLUCHZ-/view?usp=sharing,Bird1,1,Bird,true,false,8.5,:07,false
https://drive.google.com/file/d/1Kd5BwImJ4mzDbLrMnghqVsl3JYLUCHZ-/view?usp=sharing,Bird1,1,Bird,true,false,9,:08,false
https://drive.google.com/file/d/1Kd5BwImJ4mzDbLrMnghqVsl3JYLUCHZ-/view?usp=sharing,Bird1,1,Bird,true,false,9.5,:09,false
https://drive.google.com/file/d/1Kd5BwImJ4mzDbLrMnghqVsl3JYLUCHZ-/view?usp=sharing,Bird1,1,Bird,true,false,10,:10,false
https://drive.google.com/file/d/1Kd5BwImJ4mzDbLrMnghqVsl3JYLUCHZ-/view?usp=sharing,Bird1,1,Bird,true,false,10.5,:11,false
https://drive.google.com/file/d/1Kd5BwImJ4mzDbLrMnghqVsl3JYLUCHZ-/view?usp=sharing,Bird1,1,Bird,true,false,11,:12,false
https://drive.google.com/file/d/1Kd5BwImJ4mzDbLrMnghqVsl3JYLUCHZ-/view?usp=sharing,Bird1,1,Bird,true,false,11.5,:13,false
https://drive.google.com/file/d/1Kd5BwImJ4mzDbLrMnghqVsl3JYLUCHZ-/view?usp=sharing,Bird1,1,Bird,true,false,12,:14,false
https://drive.google.com/file/d/1Kd5BwImJ4mzDbLrMnghqVsl3JYLUCHZ-/view?usp=sharing,Bird1,1,Bird,true,false,12.5,:15,false
https://drive.google.com/file/d/1Kd5BwImJ4mzDbLrMnghqVsl3JYLUCHZ-/view?usp=sharing,Bird1,1,Bird,true,false,13,:16,false
https://drive.google.com/file/d/1Kd5BwImJ4mzDbLrMnghqVsl3JYLUCHZ-/view?usp=sharing,Bird1,1,Bird,true,false,13.5,:17,false
https://drive.google.com/file/d/1Kd5BwImJ4mzDbLrMnghqVsl3JYLUCHZ-/view?usp=sharing,Bird1,1,Bird,true,false,14,:18,false
https://drive.google.com/file/d/1Kd5BwImJ4mzDbLrMnghqVsl3JYLUCHZ-/view?usp=sharing,Bird1,1,Bird,true,false,14.5,:19,false
https://drive.google.com/file/d/1zg2PFFZqqC2k_PCbHELFUVgDJHpoK_Sl/view?usp=sharing,Bird1,1,Bird,true,false,1,:07,true
https://drive.google.com/file/d/1zg2PFFZqqC2k_PCbHELFUVgDJHpoK_Sl/view?usp=sharing,Bird1,1,Bird,true,false,1.5,:08,false
https://drive.google.com/file/d/1zg2PFFZqqC2k_PCbHELFUVgDJHpoK_Sl/view?usp=sharing,Bird1,1,Bird,true,false,1.5,:09,false
https://drive.google.com/file/d/1zg2PFFZqqC2k_PCbHELFUVgDJHpoK_Sl/view?usp=sharing,Bird1,1,Bird,true,false,2,:10,false
,Bird2,2,Bird,true,false,2,:08,false
,Bird2,2,Bird,true,false,2.5,:09,false
,Bird2,2,Bird,true,false,2.5,:10,false
,Bird2,2,Bird,true,false,3,:11,false
,Bird3,3,Bird,true,false,2,:11,false
,Bird3,3,Bird,true,false,2.5,:12,false
,Bird3,3,Bird,true,false,2.5,:13,false
,Bird3,3,Bird,true,false,3,:14,false
,Bird4,4,Bird,true,false,4,:15,false
, ,4,Bird,true,false,5,:16,false
, ,4,Bird,true,false,6,:17,false
, ,4,Bird,true,false,7,:18,false
https://drive.google.com/file/d/11QdLTuVU7AOYKPB3k-H4Rx1KSSL79X56/view?usp=sharing,Land,1,Land,false,false,0,:00,true
https://drive.google.com/file/d/11QdLTuVU7AOYKPB3k-H4Rx1KSSL79X56/view?usp=sharing,Land,1,Land,false,false,0.75,:01,true
https://drive.google.com/file/d/11QdLTuVU7AOYKPB3k-H4Rx1KSSL79X56/view?usp=sharing,Land,1,Land,false,false,1.5,:02,true
https://drive.google.com/file/d/11QdLTuVU7AOYKPB3k-H4Rx1KSSL79X56/view?usp=sharing,Land,1,Land,false,false,2.25,:03,true
https://drive.google.com/file/d/11QdLTuVU7AOYKPB3k-H4Rx1KSSL79X56/view?usp=sharing,Land,1,Land,false,false,3,:04,true
https://drive.google.com/file/d/11QdLTuVU7AOYKPB3k-H4Rx1KSSL79X56/view?usp=sharing,Land,1,Land,false,false,3.75,:05,true
https://drive.google.com/file/d/11QdLTuVU7AOYKPB3k-H4Rx1KSSL79X56/view?usp=sharing,Land,1,Land,false,false,4.25,:06,false
https://drive.google.com/file/d/11QdLTuVU7AOYKPB3k-H4Rx1KSSL79X56/view?usp=sharing,Land,1,Land,false,false,5,:07,false
https://drive.google.com/file/d/11QdLTuVU7AOYKPB3k-H4Rx1KSSL79X56/view?usp=sharing,Land,1,Land,false,false,5.75,:08,false
https://drive.google.com/file/d/11QdLTuVU7AOYKPB3k-H4Rx1KSSL79X56/view?usp=sharing,Land,1,Land,false,false,6.5,:09,false
https://drive.google.com/file/d/11QdLTuVU7AOYKPB3k-H4Rx1KSSL79X56/view?usp=sharing,Land,1,Land,false,false,7.25,:10,false
https://drive.google.com/file/d/11QdLTuVU7AOYKPB3k-H4Rx1KSSL79X56/view?usp=sharing,Land,1,Land,false,false,8,:11,false
https://drive.google.com/file/d/11QdLTuVU7AOYKPB3k-H4Rx1KSSL79X56/view?usp=sharing,Land,1,Land,false,false,8.75,:12,false
https://drive.google.com/file/d/11QdLTuVU7AOYKPB3k-H4Rx1KSSL79X56/view?usp=sharing,Land,1,Land,false,false,9.5,:13,false
https://drive.google.com/file/d/11QdLTuVU7AOYKPB3k-H4Rx1KSSL79X56/view?usp=sharing,Land,1,Land,false,false,10.25,:14,false
https://drive.google.com/file/d/11QdLTuVU7AOYKPB3k-H4Rx1KSSL79X56/view?usp=sharing,Land,1,Land,false,false,11,:15,false
,Tree1,2,Tree,false,false,6,:00,false
,Tree1,2,Tree,false,false,6,:01,false
,Tree1,2,Tree,false,false,6,:02,false
,Tree1,2,Tree,false,false,6,:03,false
,Tree1,2,Tree,false,false,6,:04,false
,Tree1,2,Tree,false,false,6,:05,false
,Tree1,2,Tree,false,false,6,:06,false
,Tree1,2,Tree,false,false,6,:07,false
,Big sign,3,Unidentified,false,false,10,:00,false
,Big sign,3,Unidentified,false,false,10,:01,false
,Big sign,3,Unidentified,false,false,10,:02,false
,Big sign,3,Unidentified,false,false,10,:03,false
,Big sign,3,Unidentified,false,false,10,:04,false
,Big sign,3,Unidentified,false,false,10,:05,false
,Big sign,3,Unidentified,false,false,10,:06,false
,Big sign,3,Unidentified,false,false,10,:07,false
,Big sign,3,Unidentified,false,false,10,:08,false
,Big sign,3,Unidentified,false,false,10,:09,false
,Electric post,4,Post,false,false,10,:07,false
,Electric post,4,Post,false,false,10,:08,false
,Electric post,4,Post,false,false,10,:09,false
,Electric post,4,Post,false,false,10,:10,false
,Electric post,4,Post,false,false,10,:11,false
,Electric post,4,Post,false,false,10,:15,false
,Small Sign,5,Unidentified,false,false,10,:08,false
,Small Sign,5,Unidentified,false,false,10,:09,false
,Small Sign,5,Unidentified,false,false,10,:10,false
,Small Sign,5,Unidentified,false,false,10,:11,false
,Small Sign,5,Unidentified,false,false,10,:15,false
,Tree2,6,Tree,false,false,1.5,:09,true
,Tree2,6,Tree,false,false,1.5,:10,true
,Tree2,6,Tree,false,false,1.5,:11,true
,Tree2,6,Tree,false,false,1.5,:15,true
https://drive.google.com/file/d/1S0N4qGlJTEjk5iRs3_oLhyGOq6PQEf06/view?usp=sharing,,,,false,false,,,true
https://drive.google.com/file/d/1f-HANC4Fhuz9cL4eiMuycSxWvpEIhsg3/view?usp=sharing,,,,false,false,,,true
https://drive.google.com/file/d/1ifOVEBDFRb5-Wez7-UhbQfETh4YfKTpK/view?usp=sharing,,,,false,false,,,true
https://drive.google.com/file/d/1MQOkn-gQfbwBUMNJWhhec5Gb5IxvFLQy/view?usp=sharing,,,,false,false,,,true
https://drive.google.com/file/d/1Y3gPDiB69a5aOtgOVORyHuBAI1OEMne3/view?usp=sharing,,,,false,false,,,true
https://drive.google.com/file/d/1Y1btn6W7H4hQZuObdR_ea6kCELk8ThuW/view?usp=sharing,roof,1,Roof,false,false,12,:06,false
https://drive.google.com/file/d/1Y1btn6W7H4hQZuObdR_ea6kCELk8ThuW/view?usp=sharing,roof,1,Roof,false,false,11.5,:07,false
https://drive.google.com/file/d/1Y1btn6W7H4hQZuObdR_ea6kCELk8ThuW/view?usp=sharing,roof,1,Roof,false,false,11,:08,false
https://drive.google.com/file/d/1Y1btn6W7H4hQZuObdR_ea6kCELk8ThuW/view?usp=sharing,roof,1,Roof,false,false,10.5,:09,false
https://drive.google.com/file/d/1Y1btn6W7H4hQZuObdR_ea6kCELk8ThuW/view?usp=sharing,roof,1,Roof,false,false,10,:10,false
https://drive.google.com/file/d/1Y1btn6W7H4hQZuObdR_ea6kCELk8ThuW/view?usp=sharing,roof,1,Roof,false,false,9.5,:11,false
https://drive.google.com/file/d/1Y1btn6W7H4hQZuObdR_ea6kCELk8ThuW/view?usp=sharing,roof,1,Roof,false,false,9,:12,false
https://drive.google.com/file/d/1Y1btn6W7H4hQZuObdR_ea6kCELk8ThuW/view?usp=sharing,roof,1,Roof,false,false,8.5,:13,false
https://drive.google.com/file/d/1Y1btn6W7H4hQZuObdR_ea6kCELk8ThuW/view?usp=sharing,roof,1,Roof,false,false,8,:14,false
https://drive.google.com/file/d/1Y1btn6W7H4hQZuObdR_ea6kCELk8ThuW/view?usp=sharing,roof,1,Roof,false,false,7.5,:15,false
https://drive.google.com/file/d/1Y1btn6W7H4hQZuObdR_ea6kCELk8ThuW/view?usp=sharing,roof,1,Roof,false,false,7,:16,false
,land,2,Land,false,true,20,:00,false
,land,2,Land,false,true,19.5,:01,false
,land,2,Land,false,true,19,:02,false
,land,2,Land,false,true,18.5,:03,false
,land,2,Land,false,true,18,:04,false
,land,2,Land,false,true,17.5,:05,false
,land,2,Land,false,true,17,:06,false
,land,2,Land,false,true,16.5,:07,false
,land,2,Land,false,true,16,:08,false
,land,2,Land,false,true,15.5,:09,false
,land,2,Land,false,true,15,:10,false
,land,2,Land,false,true,14.5,:11,false
,land,2,Land,false,true,14,:12,false
,land,2,Land,false,true,13.5,:13,false
,land,2,Land,false,true,13,:14,false
,land,2,Land,false,true,12.5,:15,false
,land,2,Land,false,true,12,:16,false
https://drive.google.com/file/d/1rM9Ir_LjWR0TJWgzaQBdIdRyLY-bOFCD/view?usp=sharing,Land,1,Land,false,true,14,:00,false
https://drive.google.com/file/d/1rM9Ir_LjWR0TJWgzaQBdIdRyLY-bOFCD/view?usp=sharing,Land,1,Land,false,true,13.5,:01,false
https://drive.google.com/file/d/1rM9Ir_LjWR0TJWgzaQBdIdRyLY-bOFCD/view?usp=sharing,Land,1,Land,false,true,13,:02,false
https://drive.google.com/file/d/1rM9Ir_LjWR0TJWgzaQBdIdRyLY-bOFCD/view?usp=sharing,Land,1,Land,false,true,12.5,:03,false
https://drive.google.com/file/d/1rM9Ir_LjWR0TJWgzaQBdIdRyLY-bOFCD/view?usp=sharing,Land,1,Land,false,true,12,:04,false
https://drive.google.com/file/d/1rM9Ir_LjWR0TJWgzaQBdIdRyLY-bOFCD/view?usp=sharing,Land,1,Land,false,true,11.5,:05,false
https://drive.google.com/file/d/1rM9Ir_LjWR0TJWgzaQBdIdRyLY-bOFCD/view?usp=sharing,Land,1,Land,false,true,11,:06,false
https://drive.google.com/file/d/1rM9Ir_LjWR0TJWgzaQBdIdRyLY-bOFCD/view?usp=sharing,Land,1,Land,false,true,10.5,:07,false
